Date,Close
4/23/2015 16:00:00,2.51
4/24/2015 16:00:00,2.62
4/27/2015 16:00:00,2.61
4/28/2015 16:00:00,2.56
4/29/2015 16:00:00,2.51
4/30/2015 16:00:00,2.53
5/1/2015 16:00:00,2.56
5/4/2015 16:00:00,2.58
5/6/2015 16:00:00,2.6
5/7/2015 16:00:00,2.46
5/8/2015 16:00:00,2.45
5/11/2015 16:00:00,2.49
5/12/2015 16:00:00,2.55
5/13/2015 16:00:00,2.68
5/14/2015 16:00:00,2.77
5/15/2015 16:00:00,2.8
5/18/2015 16:00:00,2.81
5/19/2015 16:00:00,2.64
5/20/2015 16:00:00,2.56
5/21/2015 16:00:00,2.63
5/22/2015 16:00:00,2.66
5/25/2015 16:00:00,2.68
5/26/2015 16:00:00,2.67
5/27/2015 16:00:00,2.55
5/28/2015 16:00:00,2.56
5/29/2015 16:00:00,2.53
6/1/2015 16:00:00,2.5
6/2/2015 16:00:00,2.36
6/3/2015 16:00:00,2.37
6/4/2015 16:00:00,2.23
6/5/2015 16:00:00,2.21
6/9/2015 16:00:00,2.21
6/10/2015 16:00:00,2.31
6/11/2015 16:00:00,2.43
6/12/2015 16:00:00,2.35
6/15/2015 16:00:00,2.27
6/16/2015 16:00:00,2.13
6/17/2015 16:00:00,2.19
6/18/2015 16:00:00,2.11
6/19/2015 16:00:00,2.17
6/22/2015 16:00:00,2.17
6/23/2015 16:00:00,2.21
6/24/2015 16:00:00,2.2
6/25/2015 16:00:00,2.11
6/26/2015 16:00:00,2.08
6/29/2015 16:00:00,1.99
6/30/2015 16:00:00,2.07
7/1/2015 16:00:00,2.06
7/2/2015 16:00:00,2.17
7/3/2015 16:00:00,2.07
7/6/2015 16:00:00,2
7/7/2015 16:00:00,2.08
7/8/2015 16:00:00,2
7/9/2015 16:00:00,2.06
7/10/2015 16:00:00,2
7/13/2015 16:00:00,1.98
7/14/2015 16:00:00,2.04
7/15/2015 16:00:00,2.11
7/16/2015 16:00:00,2.25
7/17/2015 16:00:00,2.22
7/20/2015 16:00:00,2.17
7/21/2015 16:00:00,2.14
7/22/2015 16:00:00,2.07
7/23/2015 16:00:00,2.02
7/24/2015 16:00:00,2.07
7/27/2015 16:00:00,2.02
7/28/2015 16:00:00,2.01
7/29/2015 16:00:00,2
7/30/2015 16:00:00,2.16
7/31/2015 16:00:00,2.15
8/3/2015 16:00:00,2.05
8/4/2015 16:00:00,2.1
8/5/2015 16:00:00,2.13
8/6/2015 16:00:00,2.07
8/7/2015 16:00:00,2.02
8/11/2015 16:00:00,2
8/12/2015 16:00:00,1.9
8/13/2015 16:00:00,1.95
8/14/2015 16:00:00,1.93
8/17/2015 16:00:00,1.9
8/18/2015 16:00:00,1.79
8/19/2015 16:00:00,1.73
8/20/2015 16:00:00,1.61
8/21/2015 16:00:00,1.63
8/24/2015 16:00:00,1.56
8/25/2015 16:00:00,1.63
8/26/2015 16:00:00,1.65
8/27/2015 16:00:00,1.81
8/28/2015 16:00:00,1.8
8/31/2015 16:00:00,1.77
9/1/2015 16:00:00,1.74
9/2/2015 16:00:00,1.71
9/3/2015 16:00:00,1.61
9/4/2015 16:00:00,1.65
9/7/2015 16:00:00,1.6
9/8/2015 16:00:00,1.63
9/9/2015 16:00:00,1.73
9/10/2015 16:00:00,1.58
9/11/2015 16:00:00,1.62
9/14/2015 16:00:00,1.59
9/15/2015 16:00:00,1.6
9/16/2015 16:00:00,1.68
9/17/2015 16:00:00,1.72
9/18/2015 16:00:00,1.77
9/21/2015 16:00:00,1.65
9/22/2015 16:00:00,1.73
9/23/2015 16:00:00,1.7
9/24/2015 16:00:00,1.74
9/25/2015 16:00:00,1.7
9/28/2015 16:00:00,1.73
9/29/2015 16:00:00,1.54
9/30/2015 16:00:00,1.52
10/1/2015 16:00:00,1.53
10/2/2015 16:00:00,1.55
10/5/2015 16:00:00,1.7
10/6/2015 16:00:00,1.73
10/7/2015 16:00:00,1.83
10/8/2015 16:00:00,1.86
10/9/2015 16:00:00,1.91
10/12/2015 16:00:00,1.88
10/13/2015 16:00:00,1.86
10/14/2015 16:00:00,1.85
10/15/2015 16:00:00,1.84
10/16/2015 16:00:00,1.84
10/19/2015 16:00:00,1.83
10/20/2015 16:00:00,1.77
10/21/2015 16:00:00,1.74
10/22/2015 16:00:00,1.88
10/23/2015 16:00:00,1.88
10/26/2015 16:00:00,1.84
10/27/2015 16:00:00,1.74
10/28/2015 16:00:00,1.71
10/29/2015 16:00:00,1.66
10/30/2015 16:00:00,1.63
11/2/2015 16:00:00,1.65
11/3/2015 16:00:00,1.74
11/4/2015 16:00:00,1.78
11/5/2015 16:00:00,1.79
11/6/2015 16:00:00,1.77
11/9/2015 16:00:00,1.66
11/10/2015 16:00:00,1.71
11/11/2015 16:00:00,1.67
11/12/2015 16:00:00,1.66
11/13/2015 16:00:00,1.6
11/16/2015 16:00:00,1.6
11/17/2015 16:00:00,1.67
11/18/2015 16:00:00,1.63
11/19/2015 16:00:00,1.71
11/20/2015 16:00:00,1.66
11/23/2015 16:00:00,1.68
11/24/2015 16:00:00,1.65
11/25/2015 16:00:00,1.63
11/26/2015 16:00:00,1.61
11/27/2015 16:00:00,1.6
11/30/2015 16:00:00,1.57
12/1/2015 16:00:00,1.66
12/2/2015 16:00:00,1.68
12/3/2015 16:00:00,1.62
12/4/2015 16:00:00,1.59
12/7/2015 16:00:00,1.54
12/8/2015 16:00:00,1.45
12/9/2015 16:00:00,1.49
12/10/2015 16:00:00,1.43
12/11/2015 16:00:00,1.42
12/14/2015 16:00:00,1.42
12/15/2015 16:00:00,1.42
12/16/2015 16:00:00,1.48
12/17/2015 16:00:00,1.5
12/18/2015 16:00:00,1.45
12/21/2015 16:00:00,1.53
12/22/2015 16:00:00,1.46
12/23/2015 16:00:00,1.48
12/24/2015 16:00:00,1.53
12/29/2015 16:00:00,1.55
12/30/2015 16:00:00,1.66
12/31/2015 16:00:00,1.63
1/4/2016 16:00:00,1.71
1/5/2016 16:00:00,1.65
1/6/2016 16:00:00,1.62
1/7/2016 16:00:00,1.5
1/8/2016 16:00:00,1.51
1/11/2016 16:00:00,1.5
1/12/2016 16:00:00,1.4
1/13/2016 16:00:00,1.43
1/14/2016 16:00:00,1.33
1/15/2016 16:00:00,1.37
1/18/2016 16:00:00,1.32
1/19/2016 16:00:00,1.32
1/20/2016 16:00:00,1.26
1/21/2016 16:00:00,1.27
1/22/2016 16:00:00,1.4
1/25/2016 16:00:00,1.43
1/27/2016 16:00:00,1.43
1/28/2016 16:00:00,1.43
1/29/2016 16:00:00,1.46
2/1/2016 16:00:00,1.53
2/2/2016 16:00:00,1.5
2/3/2016 16:00:00,1.42
2/4/2016 16:00:00,1.53
2/5/2016 16:00:00,1.54
2/8/2016 16:00:00,1.54
2/9/2016 16:00:00,1.48
2/10/2016 16:00:00,1.4
2/11/2016 16:00:00,1.36
2/12/2016 16:00:00,1.37
2/15/2016 16:00:00,1.38
2/16/2016 16:00:00,1.43
2/17/2016 16:00:00,1.37
2/18/2016 16:00:00,1.48
2/19/2016 16:00:00,1.46
2/22/2016 16:00:00,1.47
2/23/2016 16:00:00,1.42
2/24/2016 16:00:00,1.35
2/25/2016 16:00:00,1.32
2/26/2016 16:00:00,1.33
2/29/2016 16:00:00,1.31
3/1/2016 16:00:00,1.29
3/2/2016 16:00:00,1.31
3/3/2016 16:00:00,1.35
3/4/2016 16:00:00,1.4
3/7/2016 16:00:00,1.4
3/8/2016 16:00:00,1.4
3/9/2016 16:00:00,1.41
3/10/2016 16:00:00,1.47
3/11/2016 16:00:00,1.43
3/14/2016 16:00:00,1.38
3/15/2016 16:00:00,1.35
3/16/2016 16:00:00,1.37
3/17/2016 16:00:00,1.38
3/18/2016 16:00:00,1.4
3/21/2016 16:00:00,1.33
3/22/2016 16:00:00,1.31
3/23/2016 16:00:00,1.27
3/24/2016 16:00:00,1.23
3/29/2016 16:00:00,1.19
3/30/2016 16:00:00,1.17
3/31/2016 16:00:00,1.15
4/1/2016 16:00:00,1.11
4/4/2016 16:00:00,1.08
4/5/2016 16:00:00,1.07
4/6/2016 16:00:00,1.06
4/7/2016 16:00:00,1.18
4/8/2016 16:00:00,1.13
4/11/2016 16:00:00,1.14
4/12/2016 16:00:00,1.13
4/13/2016 16:00:00,1.17
4/14/2016 16:00:00,1.2
4/15/2016 16:00:00,1.22
4/18/2016 16:00:00,1.23
4/19/2016 16:00:00,1.33
4/20/2016 16:00:00,1.31
4/21/2016 16:00:00,1.32
4/22/2016 16:00:00,1.32
4/26/2016 16:00:00,1.37
4/27/2016 16:00:00,1.32
4/28/2016 16:00:00,1.32
4/29/2016 16:00:00,1.34
5/2/2016 16:00:00,1.3
5/3/2016 16:00:00,1.27
5/4/2016 16:00:00,1.25
5/5/2016 16:00:00,1.26
5/6/2016 16:00:00,1.23
5/9/2016 16:00:00,1.23
5/10/2016 16:00:00,1.18
5/11/2016 16:00:00,1.23
5/12/2016 16:00:00,1.23
5/13/2016 16:00:00,1.25
5/16/2016 16:00:00,1.22
5/17/2016 16:00:00,1.25
5/18/2016 16:00:00,1.31
5/19/2016 16:00:00,1.26
5/20/2016 16:00:00,1.26
5/23/2016 16:00:00,1.23
5/24/2016 16:00:00,1.22
5/25/2016 16:00:00,1.22
5/26/2016 16:00:00,1.25
5/27/2016 16:00:00,1.28
5/30/2016 16:00:00,1.31
5/31/2016 16:00:00,1.32
6/1/2016 16:00:00,1.29
6/2/2016 16:00:00,1.27
6/3/2016 16:00:00,1.29
6/6/2016 16:00:00,1.27
6/7/2016 16:00:00,1.3
6/8/2016 16:00:00,1.4
6/9/2016 16:00:00,1.45
6/10/2016 16:00:00,1.47
6/14/2016 16:00:00,1.39
6/15/2016 16:00:00,1.34
6/16/2016 16:00:00,1.3
6/17/2016 16:00:00,1.22
6/20/2016 16:00:00,1.28
6/21/2016 16:00:00,1.28
6/22/2016 16:00:00,1.24
6/23/2016 16:00:00,1.24
6/24/2016 16:00:00,1.19
6/27/2016 16:00:00,1.18
6/28/2016 16:00:00,1.19
6/29/2016 16:00:00,1.2
6/30/2016 16:00:00,1.18
7/1/2016 16:00:00,1.2
7/4/2016 16:00:00,1.2
7/5/2016 16:00:00,1.21
7/6/2016 16:00:00,1.17
7/7/2016 16:00:00,1.18
7/8/2016 16:00:00,1.17
7/11/2016 16:00:00,1.17
7/12/2016 16:00:00,1.2
7/13/2016 16:00:00,1.3
7/14/2016 16:00:00,1.27
7/15/2016 16:00:00,1.21
7/18/2016 16:00:00,1.23
7/19/2016 16:00:00,1.22
7/20/2016 16:00:00,1.25
7/21/2016 16:00:00,1.25
7/22/2016 16:00:00,1.26
7/25/2016 16:00:00,1.24
7/26/2016 16:00:00,1.21
7/27/2016 16:00:00,1.21
7/28/2016 16:00:00,1.2
7/29/2016 16:00:00,1.21
8/1/2016 16:00:00,1.2
8/2/2016 16:00:00,1.18
8/3/2016 16:00:00,1.16
8/4/2016 16:00:00,1.18
8/5/2016 16:00:00,1.2
8/8/2016 16:00:00,1.23
8/9/2016 16:00:00,1.24
8/10/2016 16:00:00,1.18
8/11/2016 16:00:00,1.22
8/12/2016 16:00:00,1.24
8/15/2016 16:00:00,1.22
8/16/2016 16:00:00,1.23
8/17/2016 16:00:00,1.27
8/18/2016 16:00:00,1.29
8/19/2016 16:00:00,1.31
8/22/2016 16:00:00,1.27
8/23/2016 16:00:00,1.29
8/24/2016 16:00:00,1.26
8/25/2016 16:00:00,1.23
8/26/2016 16:00:00,1.22
8/29/2016 16:00:00,1.23
8/30/2016 16:00:00,1.24
8/31/2016 16:00:00,1.21
9/1/2016 16:00:00,1.21
9/2/2016 16:00:00,1.19
9/5/2016 16:00:00,1.2
9/6/2016 16:00:00,1.22
9/7/2016 16:00:00,1.22
9/8/2016 16:00:00,1.24
9/9/2016 16:00:00,1.22
9/12/2016 16:00:00,1.18
9/13/2016 16:00:00,1.17
9/14/2016 16:00:00,1.19
9/15/2016 16:00:00,1.15
9/16/2016 16:00:00,1.17
9/19/2016 16:00:00,1.16
9/20/2016 16:00:00,1.16
9/21/2016 16:00:00,1.18
9/22/2016 16:00:00,1.2
9/23/2016 16:00:00,1.17
9/26/2016 16:00:00,1.19
9/27/2016 16:00:00,1.18
9/28/2016 16:00:00,1.16
9/29/2016 16:00:00,1.22
9/30/2016 16:00:00,1.22
10/3/2016 16:00:00,1.24
10/4/2016 16:00:00,1.25
10/5/2016 16:00:00,1.24
10/6/2016 16:00:00,1.28
10/7/2016 16:00:00,1.46
10/10/2016 16:00:00,1.48
10/11/2016 16:00:00,1.54
10/12/2016 16:00:00,1.65
10/13/2016 16:00:00,1.63
10/14/2016 16:00:00,1.78
10/17/2016 16:00:00,1.74
10/18/2016 16:00:00,1.68
10/19/2016 16:00:00,1.73
10/20/2016 16:00:00,1.88
10/21/2016 16:00:00,2.02
10/24/2016 16:00:00,2.12
10/25/2016 16:00:00,2.25
10/26/2016 16:00:00,2.07
10/27/2016 16:00:00,2.08
10/28/2016 16:00:00,2.12
10/31/2016 16:00:00,2.11
11/1/2016 16:00:00,2.05
11/2/2016 16:00:00,2.02
11/3/2016 16:00:00,2.06
11/4/2016 16:00:00,2.14
11/7/2016 16:00:00,2.25
11/8/2016 16:00:00,2.24
11/9/2016 16:00:00,2.09
11/10/2016 16:00:00,2.23
11/11/2016 16:00:00,2.15
11/14/2016 16:00:00,2.15
11/15/2016 16:00:00,2.29
11/16/2016 16:00:00,2.28
11/17/2016 16:00:00,2.16
11/18/2016 16:00:00,2.14
11/21/2016 16:00:00,1.81
11/22/2016 16:00:00,1.86
11/23/2016 16:00:00,1.88
11/24/2016 16:00:00,1.87
11/25/2016 16:00:00,1.91
11/28/2016 16:00:00,1.88
11/29/2016 16:00:00,1.74
11/30/2016 16:00:00,1.71
12/1/2016 16:00:00,1.83
12/2/2016 16:00:00,1.81
12/5/2016 16:00:00,1.77
12/6/2016 16:00:00,1.76
12/7/2016 16:00:00,1.77
12/8/2016 16:00:00,1.6
12/9/2016 16:00:00,1.57
12/12/2016 16:00:00,1.62
12/13/2016 16:00:00,1.64
12/14/2016 16:00:00,1.68
12/15/2016 16:00:00,1.64
12/16/2016 16:00:00,1.67
12/19/2016 16:00:00,1.7
12/20/2016 16:00:00,1.64
12/21/2016 16:00:00,1.65
12/22/2016 16:00:00,1.65
12/23/2016 16:00:00,1.64
12/28/2016 16:00:00,1.69
12/29/2016 16:00:00,1.65
12/30/2016 16:00:00,1.65
1/3/2017 16:00:00,1.68
1/4/2017 16:00:00,1.68
1/5/2017 16:00:00,1.7
1/6/2017 16:00:00,1.78
1/9/2017 16:00:00,1.76
1/10/2017 16:00:00,1.7
1/11/2017 16:00:00,1.69
1/12/2017 16:00:00,1.71
1/13/2017 16:00:00,1.67
1/16/2017 16:00:00,1.68
1/17/2017 16:00:00,1.67
1/18/2017 16:00:00,1.68
1/19/2017 16:00:00,1.71
1/20/2017 16:00:00,1.69
1/23/2017 16:00:00,1.68
1/24/2017 16:00:00,1.66
1/25/2017 16:00:00,1.68
1/27/2017 16:00:00,1.67
1/30/2017 16:00:00,1.67
1/31/2017 16:00:00,1.65
2/1/2017 16:00:00,1.59
2/2/2017 16:00:00,1.66
2/3/2017 16:00:00,1.61
2/6/2017 16:00:00,1.6
2/7/2017 16:00:00,1.6
2/8/2017 16:00:00,1.6
2/9/2017 16:00:00,1.58
2/10/2017 16:00:00,1.59
2/13/2017 16:00:00,1.55
2/14/2017 16:00:00,1.54
2/15/2017 16:00:00,1.54
2/16/2017 16:00:00,1.51
2/17/2017 16:00:00,1.52
2/20/2017 16:00:00,1.51
2/21/2017 16:00:00,1.53
2/22/2017 16:00:00,1.54
2/23/2017 16:00:00,1.52
2/24/2017 16:00:00,1.55
2/27/2017 16:00:00,1.54
2/28/2017 16:00:00,1.53
3/1/2017 16:00:00,1.55
3/2/2017 16:00:00,1.63
3/3/2017 16:00:00,1.62
3/6/2017 16:00:00,1.57
3/7/2017 16:00:00,1.6
3/8/2017 16:00:00,1.57
3/9/2017 16:00:00,1.53
3/10/2017 16:00:00,1.52
3/13/2017 16:00:00,1.51
3/14/2017 16:00:00,1.49
3/15/2017 16:00:00,1.49
3/16/2017 16:00:00,1.63
3/17/2017 16:00:00,1.7
3/20/2017 16:00:00,1.7
3/21/2017 16:00:00,1.76
3/22/2017 16:00:00,1.76
3/23/2017 16:00:00,1.71
3/24/2017 16:00:00,1.69
3/27/2017 16:00:00,1.73
3/28/2017 16:00:00,1.72
3/29/2017 16:00:00,1.68
3/30/2017 16:00:00,1.37
3/31/2017 16:00:00,1.51
4/3/2017 16:00:00,1.48
4/4/2017 16:00:00,1.47
4/5/2017 16:00:00,1.55
4/6/2017 16:00:00,1.49
4/7/2017 16:00:00,1.52
4/10/2017 16:00:00,1.55
4/11/2017 16:00:00,1.52
4/12/2017 16:00:00,1.5
4/13/2017 16:00:00,1.5
4/18/2017 16:00:00,1.45
4/19/2017 16:00:00,1.41
4/20/2017 16:00:00,1.4
4/21/2017 16:00:00,1.43
4/24/2017 16:00:00,1.41
4/26/2017 16:00:00,1.41
4/27/2017 16:00:00,1.37
4/28/2017 16:00:00,1.36
5/1/2017 16:00:00,1.3
5/2/2017 16:00:00,1.27
5/3/2017 16:00:00,1.31
5/4/2017 16:00:00,1.29
5/5/2017 16:00:00,1.26
5/8/2017 16:00:00,1.31
5/9/2017 16:00:00,1.32
5/10/2017 16:00:00,1.31
5/11/2017 16:00:00,1.31
5/12/2017 16:00:00,1.31
5/15/2017 16:00:00,1.33
5/16/2017 16:00:00,1.3
5/17/2017 16:00:00,1.31
5/18/2017 16:00:00,1.29
5/19/2017 16:00:00,1.3
5/22/2017 16:00:00,1.34
5/23/2017 16:00:00,1.32
5/24/2017 16:00:00,1.37
5/25/2017 16:00:00,1.33
5/26/2017 16:00:00,1.3
5/29/2017 16:00:00,1.29
5/30/2017 16:00:00,1.27
5/31/2017 16:00:00,1.22
6/1/2017 16:00:00,1.23
6/2/2017 16:00:00,1.21
6/5/2017 16:00:00,1.24
6/6/2017 16:00:00,1.23
6/7/2017 16:00:00,1.27
6/8/2017 16:00:00,1.25
6/9/2017 16:00:00,1.25
6/13/2017 16:00:00,1.3
6/14/2017 16:00:00,1.29
6/15/2017 16:00:00,1.3
6/16/2017 16:00:00,1.3
6/19/2017 16:00:00,1.25
6/20/2017 16:00:00,1.26
6/21/2017 16:00:00,1.25
6/22/2017 16:00:00,1.22
6/23/2017 16:00:00,1.2
6/26/2017 16:00:00,1.18
6/27/2017 16:00:00,1.17
6/28/2017 16:00:00,1.18
6/29/2017 16:00:00,1.2
6/30/2017 16:00:00,1.18
7/3/2017 16:00:00,1.16
7/4/2017 16:00:00,1.16
7/5/2017 16:00:00,1.17
7/6/2017 16:00:00,1.22
7/7/2017 16:00:00,1.2
7/10/2017 16:00:00,1.17
7/11/2017 16:00:00,1.17
7/12/2017 16:00:00,1.16
7/13/2017 16:00:00,1.16
7/14/2017 16:00:00,1.17
7/17/2017 16:00:00,1.18
7/18/2017 16:00:00,1.14
7/19/2017 16:00:00,1.13
7/20/2017 16:00:00,1.14
7/21/2017 16:00:00,1.16
7/24/2017 16:00:00,1.13
7/25/2017 16:00:00,1.12
7/26/2017 16:00:00,1.14
7/27/2017 16:00:00,1.15
7/28/2017 16:00:00,1.18
7/31/2017 16:00:00,1.24
8/1/2017 16:00:00,1.22
8/2/2017 16:00:00,1.18
8/3/2017 16:00:00,1.17
8/4/2017 16:00:00,1.15
8/7/2017 16:00:00,1.16
8/8/2017 16:00:00,1.15
8/9/2017 16:00:00,1.13
8/10/2017 16:00:00,1.14
8/11/2017 16:00:00,1.12
8/14/2017 16:00:00,1.1
8/15/2017 16:00:00,1.06
8/16/2017 16:00:00,1.04
8/17/2017 16:00:00,1.05
8/18/2017 16:00:00,1.06
8/21/2017 16:00:00,1.06
8/22/2017 16:00:00,1.06
8/23/2017 16:00:00,1.06
8/24/2017 16:00:00,1.06
8/25/2017 16:00:00,1.06
8/28/2017 16:00:00,1.05
8/29/2017 16:00:00,1.07
8/30/2017 16:00:00,1.06
8/31/2017 16:00:00,1.04
9/1/2017 16:00:00,1.05
9/4/2017 16:00:00,1.12
9/5/2017 16:00:00,1.11
9/6/2017 16:00:00,1.11
9/7/2017 16:00:00,1.1
9/8/2017 16:00:00,1.13
9/11/2017 16:00:00,1.11
9/12/2017 16:00:00,1.08
9/13/2017 16:00:00,1.09
9/14/2017 16:00:00,1.09
9/15/2017 16:00:00,1.1
9/18/2017 16:00:00,1.08
9/19/2017 16:00:00,1.08
9/20/2017 16:00:00,1.07
9/21/2017 16:00:00,1.07
9/22/2017 16:00:00,1.07
9/25/2017 16:00:00,1.07
9/26/2017 16:00:00,1.14
9/27/2017 16:00:00,1.1
9/28/2017 16:00:00,1.14
9/29/2017 16:00:00,1.18
10/2/2017 16:00:00,1.2
10/3/2017 16:00:00,1.23
10/4/2017 16:00:00,1.21
10/5/2017 16:00:00,1.2
10/6/2017 16:00:00,1.18
10/9/2017 16:00:00,1.17
10/10/2017 16:00:00,1.14
10/11/2017 16:00:00,1.13
10/12/2017 16:00:00,1.12
10/13/2017 16:00:00,1.12
10/16/2017 16:00:00,1.08
10/17/2017 16:00:00,1.11
10/18/2017 16:00:00,1.12
10/19/2017 16:00:00,1.12
10/20/2017 16:00:00,1.09
10/23/2017 16:00:00,1.08
10/24/2017 16:00:00,1.1
10/25/2017 16:00:00,1.13
10/26/2017 16:00:00,1.12
10/27/2017 16:00:00,1.11
10/30/2017 16:00:00,1.09
10/31/2017 16:00:00,1.1
11/1/2017 16:00:00,1.11
11/2/2017 16:00:00,1.2
11/3/2017 16:00:00,1.18
11/6/2017 16:00:00,1.18
11/7/2017 16:00:00,1.22
11/8/2017 16:00:00,1.26
11/9/2017 16:00:00,1.25
11/10/2017 16:00:00,1.28
11/13/2017 16:00:00,1.24
11/14/2017 16:00:00,1.36
11/15/2017 16:00:00,1.27
11/16/2017 16:00:00,1.25
11/17/2017 16:00:00,1.26
11/20/2017 16:00:00,1.25
11/21/2017 16:00:00,1.19
11/22/2017 16:00:00,1.21
11/23/2017 16:00:00,1.26
11/24/2017 16:00:00,1.26
11/27/2017 16:00:00,1.23
11/28/2017 16:00:00,1.24
11/29/2017 16:00:00,1.22
11/30/2017 16:00:00,1.25
12/1/2017 16:00:00,1.21
12/4/2017 16:00:00,1.21
12/5/2017 16:00:00,1.18
12/6/2017 16:00:00,1.18
12/7/2017 16:00:00,1.16
12/8/2017 16:00:00,1.16
12/11/2017 16:00:00,1.17
12/12/2017 16:00:00,1.16
12/13/2017 16:00:00,1.16
12/14/2017 16:00:00,1.16
12/15/2017 16:00:00,1.16
12/18/2017 16:00:00,1.14
12/19/2017 16:00:00,1.17
12/20/2017 16:00:00,1.18
12/21/2017 16:00:00,1.19
12/22/2017 16:00:00,1.2
12/27/2017 16:00:00,1.22
12/28/2017 16:00:00,1.21
12/29/2017 16:00:00,1.2
1/2/2018 16:00:00,1.19
1/3/2018 16:00:00,1.2
1/4/2018 16:00:00,1.24
1/5/2018 16:00:00,1.26
1/8/2018 16:00:00,1.24
1/9/2018 16:00:00,1.25
1/10/2018 16:00:00,1.28
1/11/2018 16:00:00,1.26
1/12/2018 16:00:00,1.25
1/15/2018 16:00:00,1.33
1/16/2018 16:00:00,1.33
1/17/2018 16:00:00,1.32
1/18/2018 16:00:00,1.28
1/19/2018 16:00:00,1.25
1/22/2018 16:00:00,1.22
1/23/2018 16:00:00,1.26
1/24/2018 16:00:00,1.26
1/25/2018 16:00:00,1.25
1/29/2018 16:00:00,1.25
1/30/2018 16:00:00,1.21
1/31/2018 16:00:00,1.19
2/1/2018 16:00:00,1.2
2/2/2018 16:00:00,1.19
2/5/2018 16:00:00,1.14
2/6/2018 16:00:00,1.1
2/7/2018 16:00:00,1.1
2/8/2018 16:00:00,1.09
2/9/2018 16:00:00,1.09
2/12/2018 16:00:00,1.07
2/13/2018 16:00:00,1.08
2/14/2018 16:00:00,1.06
2/15/2018 16:00:00,1.08
2/16/2018 16:00:00,1.09
2/19/2018 16:00:00,1.1
2/20/2018 16:00:00,1.11
2/21/2018 16:00:00,1.08
2/22/2018 16:00:00,1.06
2/23/2018 16:00:00,1.09
2/26/2018 16:00:00,1.09
2/27/2018 16:00:00,1.08
2/28/2018 16:00:00,1.06
3/1/2018 16:00:00,1.05
3/2/2018 16:00:00,1.05
3/5/2018 16:00:00,1.04
3/6/2018 16:00:00,1.04
3/7/2018 16:00:00,1.05
3/8/2018 16:00:00,1.08
3/9/2018 16:00:00,1.06
3/12/2018 16:00:00,1.08
3/13/2018 16:00:00,1.06
3/14/2018 16:00:00,1.05
3/15/2018 16:00:00,1.05
3/16/2018 16:00:00,1.06
3/19/2018 16:00:00,1.06
3/20/2018 16:00:00,1.06
3/21/2018 16:00:00,1.06
3/22/2018 16:00:00,1.08
3/23/2018 16:00:00,1.05
3/26/2018 16:00:00,1.04
3/27/2018 16:00:00,1.04
3/28/2018 16:00:00,1.06
3/29/2018 16:00:00,1.06
4/3/2018 16:00:00,1.06
4/4/2018 16:00:00,1.04
4/5/2018 16:00:00,1.05
4/6/2018 16:00:00,1.04
